Age,Gender,Body Type,Height,Weight
42,Female,Average,159,54
25,Male,Heavy,187,93
39,Male,Athletic,180,75
32,Male,Average,172,65
54,Female,Heavy,158,83
60,Female,Athletic,169,62
44,Male,Heavy,183,106
49,Male,Slim,178,63
38,Male,Athletic,178,71
59,Male,Slim,168,57
27,Male,Athletic,184,73
37,Female,Slim,156,45
41,Male,Heavy,183,104
30,Female,Slim,172,45
57,Female,Heavy,155,86
39,Male,Average,177,74
48,Female,Slim,165,47
31,Female,Heavy,157,99
23,Female,Average,161,53
39,Male,Athletic,174,72
32,Female,Average,165,53
27,Female,Heavy,157,88
39,Female,Average,173,49
30,Female,Heavy,162,87
37,Female,Athletic,156,57
26,Male,Heavy,172,94
27,Male,Slim,165,61
59,Male,Athletic,181,71
43,Male,Average,178,59
53,Female,Athletic,171,62
22,Female,Average,165,70
47,Female,Heavy,168,78
59,Female,Athletic,169,58
37,Female,Athletic,164,56
43,Female,Heavy,157,70
19,Female,Slim,166,56
30,Male,Average,167,64
30,Female,Heavy,162,82
30,Male,Athletic,170,67
33,Male,Heavy,180,87
29,Female,Average,155,54
30,Male,Heavy,169,112
22,Female,Average,159,59
49,Female,Athletic,158,67
26,Female,Athletic,175,60
59,Male,Average,175,80
47,Male,Athletic,170,85
57,Female,Athletic,171,52
18,Female,Athletic,153,57
50,Female,Athletic,164,55
28,Female,Slim,158,44
30,Female,Athletic,160,65
49,Female,Slim,161,53
57,Male,Slim,168,58
37,Female,Average,156,53
25,Male,Athletic,173,66
53,Female,Slim,157,54
37,Female,Athletic,161,54
23,Female,Heavy,158,69
55,Female,Average,157,54
56,Male,Heavy,180,82
24,Female,Heavy,162,83
20,Female,Athletic,177,51
37,Male,Average,169,65
27,Male,Athletic,179,67
41,Female,Heavy,153,76
25,Male,Slim,172,61
50,Male,Average,168,64
41,Female,Average,166,54
54,Male,Athletic,176,62
38,Male,Heavy,180,90
27,Male,Heavy,177,79
49,Male,Slim,163,65
47,Female,Slim,157,44
50,Male,Heavy,176,87
33,Male,Average,177,65
46,Female,Athletic,160,66
27,Male,Heavy,187,95
56,Male,Heavy,183,80
43,Male,Average,168,67
18,Male,Athletic,164,72
31,Female,Slim,165,51
38,Female,Heavy,156,76
44,Female,Slim,162,54
40,Male,Slim,169,57
56,Male,Heavy,182,77
51,Female,Athletic,170,52
50,Female,Athletic,167,56
30,Male,Heavy,172,91
56,Female,Slim,155,53
55,Female,Slim,160,50
23,Female,Athletic,164,57
60,Male,Athletic,173,69
51,Female,Slim,167,47
28,Male,Average,170,69
46,Female,Athletic,156,62
27,Female,Average,163,49
42,Female,Slim,157,54
30,Female,Athletic,172,58
36,Female,Average,155,60
55,Female,Heavy,157,84
54,Male,Average,173,63
44,Female,Average,155,64
37,Male,Athletic,176,72
49,Female,Average,162,53
47,Female,Athletic,164,55
44,Male,Heavy,173,85
27,Female,Average,157,57
52,Male,Slim,166,59
41,Male,Average,170,59
19,Male,Athletic,181,76
34,Female,Average,153,65
26,Female,Average,166,60
57,Male,Athletic,172,80
43,Female,Athletic,167,57
41,Female,Average,164,49
27,Female,Heavy,148,85
42,Female,Slim,158,45
39,Male,Slim,183,55
27,Female,Heavy,166,80
54,Male,Slim,171,56
30,Female,Athletic,175,56
29,Female,Heavy,153,74
48,Male,Athletic,186,73
34,Male,Athletic,169,72
24,Female,Athletic,168,58
60,Female,Heavy,159,74
53,Male,Average,169,68
60,Male,Athletic,175,71
58,Male,Slim,164,56
40,Female,Heavy,161,66
35,Female,Slim,165,49
40,Female,Average,165,54
18,Female,Heavy,153,86
22,Female,Slim,158,46
47,Female,Average,160,49
36,Male,Slim,171,63
57,Female,Heavy,152,81
59,Male,Heavy,175,100
53,Male,Heavy,180,83
32,Female,Slim,161,50
42,Female,Average,171,57
27,Female,Athletic,171,53
54,Female,Average,167,52
36,Female,Athletic,162,67
48,Female,Average,162,56
40,Female,Average,168,60
23,Female,Slim,163,53
54,Male,Slim,177,57
52,Male,Slim,170,58
52,Male,Heavy,190,105
58,Male,Average,181,71
56,Male,Heavy,179,92
58,Female,Athletic,156,66
35,Male,Slim,174,49
39,Male,Average,179,81
33,Female,Slim,165,50
59,Female,Athletic,166,64
32,Female,Athletic,176,60
30,Male,Heavy,180,81
60,Male,Heavy,189,94
43,Female,Average,162,53
56,Female,Heavy,157,77
50,Female,Athletic,175,59
48,Female,Slim,161,51
29,Female,Athletic,166,56
36,Male,Average,168,73
29,Male,Slim,168,62
58,Male,Average,175,58
57,Female,Heavy,160,87
24,Female,Average,155,52
42,Female,Heavy,156,97
60,Male,Athletic,173,72
23,Male,Heavy,175,90
56,Male,Heavy,171,110
53,Female,Slim,164,55
36,Male,Heavy,179,100
27,Male,Average,186,65
57,Female,Athletic,163,54
42,Female,Athletic,157,56
58,Male,Athletic,178,73
43,Male,Heavy,181,87
52,Female,Heavy,160,85
40,Female,Heavy,151,88
59,Female,Slim,162,51
36,Female,Average,163,58
50,Male,Average,174,74
42,Female,Average,159,55
20,Male,Heavy,176,88
36,Male,Athletic,174,72
47,Female,Average,169,59
35,Male,Slim,172,70
47,Female,Slim,159,55
52,Female,Slim,155,46
33,Female,Athletic,160,55
21,Female,Athletic,169,62
32,Female,Athletic,161,60
52,Female,Average,168,59
58,Female,Slim,155,54
18,Male,Average,165,67
24,Female,Average,163,57
46,Female,Average,166,51
32,Female,Heavy,157,99
54,Male,Heavy,187,89
48,Female,Athletic,172,63
28,Female,Average,156,59
43,Female,Heavy,157,82
22,Male,Average,177,69
22,Female,Slim,154,47
25,Female,Average,164,42
37,Female,Heavy,155,74
32,Female,Athletic,171,62
37,Male,Heavy,177,92
21,Male,Heavy,178,76
39,Male,Athletic,178,76
54,Male,Athletic,185,72
38,Female,Athletic,172,60
36,Female,Athletic,160,58
40,Female,Athletic,160,61
40,Male,Average,172,56
54,Male,Heavy,183,87
29,Female,Average,166,51
59,Male,Slim,169,65
60,Female,Slim,154,49
21,Male,Heavy,176,91
53,Male,Athletic,174,71
59,Female,Heavy,160,80
37,Female,Slim,162,52
57,Male,Slim,176,50
20,Male,Heavy,182,83
22,Male,Slim,173,67
24,Male,Slim,162,63
40,Female,Heavy,156,78
32,Male,Average,166,68
55,Male,Athletic,176,66
21,Male,Athletic,177,69
50,Female,Heavy,154,68
36,Male,Heavy,177,98
53,Male,Heavy,185,95
32,Male,Slim,164,49
56,Female,Heavy,150,74
45,Female,Slim,167,45
37,Male,Average,165,67
31,Female,Athletic,166,54
42,Male,Average,168,62
43,Male,Average,177,62
30,Male,Average,169,66
54,Female,Athletic,159,62
39,Male,Athletic,175,75
42,Male,Athletic,174,67
56,Female,Average,152,63
22,Male,Average,165,68
45,Male,Average,175,77
29,Male,Athletic,170,65
22,Female,Heavy,151,84
58,Male,Average,174,77
23,Male,Average,167,67
39,Male,Average,168,71
30,Female,Slim,171,47
59,Male,Athletic,175,72
42,Female,Heavy,171,93
20,Female,Average,165,57
47,Male,Slim,163,59
40,Male,Heavy,177,98
57,Female,Heavy,153,84
26,Male,Slim,174,55
23,Male,Heavy,178,92
28,Male,Slim,168,54
46,Male,Average,170,68
51,Male,Slim,174,73
27,Male,Average,167,67
46,Male,Heavy,185,92
52,Male,Average,175,72
45,Male,Average,176,61
49,Male,Athletic,184,70
50,Male,Heavy,172,82
31,Female,Average,163,53
32,Female,Slim,156,42
38,Male,Average,167,59
19,Male,Slim,173,48
48,Male,Average,175,73
31,Male,Athletic,176,64
40,Male,Athletic,178,70
22,Male,Athletic,171,78
51,Female,Slim,162,48
40,Female,Heavy,150,78
46,Male,Slim,169,54
53,Female,Athletic,168,58
34,Female,Slim,166,50
42,Male,Athletic,165,78
22,Female,Heavy,153,60
45,Male,Heavy,187,95
55,Female,Athletic,165,53
25,Female,Heavy,156,87
18,Male,Athletic,183,78
53,Female,Heavy,161,75
29,Female,Athletic,170,65
23,Female,Athletic,162,57
46,Male,Average,163,60
31,Female,Heavy,151,77
18,Male,Slim,172,66
31,Male,Athletic,171,69
54,Male,Heavy,178,85
19,Female,Slim,167,57
52,Female,Heavy,166,87
18,Female,Average,169,47
47,Female,Slim,155,44
20,Male,Athletic,173,69
45,Male,Average,166,63
60,Male,Slim,171,56
49,Female,Heavy,162,80
58,Female,Average,160,54
50,Female,Average,166,55
52,Male,Slim,171,61
59,Male,Athletic,172,62
47,Male,Slim,170,65
49,Male,Average,167,71
39,Male,Average,173,62
20,Female,Heavy,160,79
46,Male,Average,175,60
22,Female,Heavy,159,79
55,Female,Athletic,168,60
58,Female,Heavy,158,64
53,Female,Average,165,52
30,Male,Athletic,172,71
21,Male,Slim,174,55
35,Male,Average,169,71
49,Female,Heavy,166,77
53,Female,Average,169,50
19,Female,Athletic,163,54
37,Female,Athletic,161,66
20,Male,Average,172,65
18,Male,Athletic,168,72
34,Female,Heavy,158,68
55,Female,Average,157,57
58,Female,Heavy,152,83
25,Male,Slim,178,67
26,Female,Slim,166,53
33,Male,Heavy,170,86
22,Male,Average,169,77
23,Female,Average,163,58
58,Male,Slim,173,63
20,Male,Slim,166,58
22,Female,Average,153,58
34,Male,Slim,164,53
25,Female,Athletic,164,58
25,Female,Heavy,157,72
34,Male,Slim,167,53
21,Female,Slim,166,43
32,Female,Athletic,168,69
43,Male,Athletic,164,70
37,Female,Heavy,157,78
31,Male,Average,167,71
29,Female,Slim,164,52
48,Female,Athletic,162,55
33,Male,Athletic,173,71
25,Female,Average,164,58
56,Male,Heavy,170,86
37,Male,Slim,177,53
54,Male,Slim,170,51
21,Male,Average,175,69
34,Male,Heavy,181,101
60,Male,Slim,165,55
58,Female,Average,158,58
20,Male,Average,179,60
40,Female,Heavy,157,88
38,Female,Slim,164,49
28,Male,Athletic,170,81
43,Male,Heavy,174,76
19,Male,Slim,166,66
52,Male,Average,166,70
23,Female,Average,163,59
41,Male,Average,170,78
55,Male,Average,174,69
39,Female,Heavy,161,77
37,Male,Athletic,167,71
23,Male,Athletic,167,68
50,Female,Slim,168,45
40,Female,Slim,146,44
45,Female,Average,166,66
49,Male,Athletic,182,69
47,Male,Average,175,66
39,Female,Heavy,159,83
54,Female,Average,164,55
60,Female,Slim,160,48
51,Female,Heavy,162,88
52,Female,Average,157,55
24,Male,Heavy,177,80
59,Female,Average,167,52
35,Male,Athletic,179,69
24,Female,Slim,158,54
58,Female,Athletic,163,77
37,Male,Slim,169,60
28,Female,Slim,157,56
54,Female,Heavy,155,90
44,Female,Average,155,56
30,Male,Average,174,78
48,Male,Slim,169,44
43,Female,Average,160,49
38,Female,Slim,160,53
47,Male,Athletic,168,72
60,Female,Heavy,157,83
53,Male,Athletic,171,78
50,Female,Athletic,168,51
39,Female,Athletic,153,62
51,Female,Slim,162,49
20,Female,Average,155,48
29,Female,Average,161,53
25,Male,Slim,170,46
43,Female,Heavy,152,77
46,Female,Athletic,167,64
37,Male,Heavy,176,100
36,Male,Slim,178,59
48,Female,Average,168,49
47,Female,Athletic,173,52
45,Male,Slim,171,58
31,Male,Slim,171,44
22,Male,Heavy,182,92
39,Male,Average,175,58
30,Female,Heavy,148,98
36,Male,Athletic,179,74
25,Male,Slim,169,60
60,Female,Slim,157,41
38,Male,Athletic,184,72
51,Female,Average,163,59
24,Male,Slim,170,57
41,Female,Slim,148,48
57,Male,Average,174,72
46,Female,Slim,156,53
32,Male,Heavy,170,78
28,Female,Heavy,158,82
42,Male,Heavy,177,87
43,Male,Slim,172,56
34,Female,Slim,178,56
56,Female,Slim,156,55
35,Male,Athletic,174,69
24,Male,Athletic,170,65
35,Male,Slim,169,62
26,Male,Athletic,162,74
25,Male,Heavy,171,96
48,Male,Average,165,66
45,Female,Heavy,157,84
31,Male,Heavy,167,100
49,Male,Heavy,173,90
29,Male,Average,171,65
53,Male,Slim,166,57
34,Female,Athletic,164,58
30,Male,Slim,167,53
47,Male,Heavy,174,103
53,Male,Heavy,180,80
30,Female,Slim,163,43
56,Male,Athletic,175,73
47,Female,Athletic,163,63
34,Female,Heavy,162,68
30,Female,Average,162,56
36,Female,Heavy,156,78
39,Female,Athletic,172,60
26,Male,Slim,167,60
29,Female,Heavy,155,82
20,Female,Athletic,152,62
37,Male,Heavy,179,92
47,Female,Slim,159,53
40,Female,Slim,161,47
59,Male,Athletic,177,68
60,Female,Average,166,54
47,Female,Athletic,166,65
44,Female,Athletic,172,54
53,Female,Slim,160,48
30,Female,Heavy,154,71
36,Male,Average,161,65
30,Female,Heavy,158,80
52,Male,Heavy,171,98
52,Male,Heavy,181,92
46,Male,Heavy,170,90
40,Male,Heavy,179,84
60,Female,Average,162,50
50,Female,Slim,148,55
43,Male,Heavy,176,81
27,Male,Heavy,180,85
55,Female,Slim,153,53
38,Female,Average,164,53
38,Male,Average,170,60
50,Female,Heavy,165,66
40,Female,Athletic,168,55
27,Female,Heavy,158,79
49,Male,Slim,173,51
37,Male,Athletic,176,70
38,Male,Average,162,69
57,Male,Heavy,175,98
45,Female,Average,159,60
27,Female,Average,166,48
40,Male,Slim,163,51
59,Male,Slim,167,54
59,Female,Slim,166,47
29,Male,Average,170,69
58,Male,Heavy,179,95
49,Female,Average,159,54
35,Male,Average,173,74
46,Male,Athletic,174,74
19,Male,Heavy,171,89
36,Male,Heavy,176,106
20,Male,Athletic,171,73
31,Female,Heavy,160,72
60,Male,Heavy,180,89
56,Male,Average,171,60
33,Male,Average,167,68
50,Female,Athletic,165,64
39,Female,Heavy,163,75
42,Female,Average,169,54
41,Male,Heavy,178,98
42,Male,Heavy,182,87
49,Female,Slim,161,58
30,Female,Average,169,51
48,Female,Heavy,158,73
47,Male,Heavy,176,91
51,Male,Heavy,178,89
55,Male,Athletic,180,83
50,Male,Heavy,170,87
38,Male,Average,175,71
50,Female,Slim,169,50
49,Female,Heavy,163,68
57,Male,Heavy,181,89
27,Female,Slim,150,46
38,Female,Athletic,166,60
43,Male,Athletic,181,82
56,Male,Average,175,73
33,Male,Slim,157,55
58,Female,Average,169,52
58,Female,Slim,166,51
19,Female,Slim,163,55
44,Male,Slim,175,58
45,Female,Athletic,170,64
53,Male,Slim,161,63
44,Male,Slim,175,53
32,Female,Athletic,156,65
42,Male,Heavy,175,86
45,Female,Heavy,148,69
53,Male,Slim,170,57
54,Male,Heavy,176,90
54,Male,Slim,165,55
39,Female,Average,165,58
38,Male,Heavy,180,101
32,Female,Heavy,170,83
21,Female,Athletic,158,63
34,Male,Athletic,183,71
55,Male,Slim,175,49
59,Female,Athletic,159,62
57,Male,Slim,171,61
50,Male,Heavy,179,105
45,Female,Slim,161,48
57,Male,Average,168,64
39,Female,Heavy,155,60
26,Female,Heavy,166,80
28,Female,Athletic,167,59
29,Male,Heavy,173,96
49,Female,Slim,168,51
50,Male,Athletic,175,69
44,Female,Athletic,154,63
28,Male,Slim,169,68
49,Female,Slim,158,50
20,Female,Athletic,158,48
28,Female,Average,156,55
59,Female,Slim,164,54
21,Male,Slim,169,63
19,Male,Athletic,175,77
28,Male,Slim,177,54
46,Male,Average,168,64
24,Male,Slim,166,60
56,Female,Slim,160,40
35,Male,Average,175,73
42,Male,Slim,167,51
47,Female,Athletic,165,64
32,Female,Athletic,167,63
33,Female,Slim,156,49
36,Male,Slim,164,46
24,Female,Athletic,161,64
47,Male,Average,171,68
59,Female,Average,162,55
22,Male,Heavy,175,93
57,Male,Heavy,183,99
21,Male,Slim,174,54
23,Male,Heavy,183,91
25,Male,Heavy,175,104
31,Male,Slim,167,52
27,Female,Athletic,166,64
44,Male,Athletic,172,64
37,Male,Average,175,62
43,Female,Heavy,163,78
36,Male,Athletic,185,79
55,Female,Slim,160,46
54,Female,Slim,162,50
18,Female,Athletic,169,60
24,Female,Heavy,167,72
50,Female,Slim,153,50
36,Male,Average,180,68
29,Male,Average,172,55
39,Male,Slim,166,61
27,Female,Heavy,151,71
53,Female,Slim,155,48
32,Female,Slim,155,54
50,Male,Slim,163,70
53,Male,Slim,166,64
28,Male,Heavy,180,94
53,Female,Heavy,150,87
51,Male,Average,176,66
18,Male,Heavy,174,85
42,Male,Slim,170,60
30,Female,Heavy,165,80
18,Female,Slim,163,48
42,Male,Average,161,73
44,Male,Average,171,72
57,Male,Athletic,179,67
35,Female,Heavy,145,85
58,Male,Athletic,178,64
50,Female,Slim,162,45
44,Female,Average,161,62
18,Male,Slim,180,58
42,Female,Heavy,153,86
53,Male,Slim,172,57
22,Male,Average,170,68
36,Female,Athletic,169,54
35,Female,Athletic,170,65
59,Female,Athletic,164,66
42,Female,Slim,164,53
31,Female,Slim,161,48
39,Male,Athletic,175,71
35,Male,Average,177,65
32,Female,Slim,161,52
48,Female,Average,162,58
58,Male,Heavy,179,98
23,Female,Slim,153,50
39,Male,Heavy,179,77
53,Female,Average,167,49
21,Female,Heavy,155,78
39,Male,Slim,168,55
38,Male,Slim,171,58
40,Male,Average,164,68
35,Female,Slim,166,54
22,Female,Slim,164,56
20,Female,Average,154,51
46,Female,Slim,163,51
25,Male,Athletic,181,74
54,Male,Athletic,173,75
58,Female,Slim,158,53
34,Male,Slim,168,56
57,Male,Slim,165,57
54,Male,Heavy,170,94
58,Male,Slim,164,56
32,Male,Heavy,175,92
35,Male,Slim,175,51
40,Female,Athletic,162,57
43,Female,Slim,162,48
48,Female,Average,160,55
26,Female,Athletic,165,51
57,Female,Athletic,168,60
50,Male,Athletic,178,71
25,Female,Heavy,157,90
29,Female,Athletic,164,61
59,Female,Average,166,49
23,Female,Slim,167,54
43,Male,Average,175,73
45,Female,Average,160,65
37,Female,Heavy,161,82
42,Female,Heavy,150,87
24,Female,Slim,156,49
44,Male,Athletic,182,74
51,Male,Slim,163,62
27,Female,Average,167,56
18,Female,Heavy,153,64
55,Female,Slim,163,56
23,Male,Average,174,73
45,Female,Heavy,159,65
46,Female,Athletic,164,64
41,Female,Average,160,57
23,Female,Heavy,164,74
44,Female,Average,158,60
45,Male,Athletic,177,77
56,Female,Heavy,162,74
36,Male,Slim,170,67
42,Female,Average,158,63
46,Male,Heavy,184,100
18,Male,Average,170,73
46,Female,Athletic,164,62
22,Female,Athletic,157,58
56,Male,Athletic,177,75
42,Female,Heavy,153,87
28,Female,Average,164,50
22,Female,Heavy,159,77
32,Male,Slim,170,56
21,Male,Slim,167,55
31,Male,Heavy,178,92
46,Male,Average,165,66
30,Male,Slim,160,62
59,Female,Heavy,163,79
26,Female,Heavy,156,72
46,Female,Slim,156,49
52,Male,Slim,170,58
55,Female,Average,153,58
20,Male,Athletic,177,71
44,Female,Average,155,39
50,Male,Average,173,66
51,Male,Slim,158,65
59,Male,Slim,168,59
32,Female,Heavy,154,74
60,Male,Athletic,175,70
37,Male,Slim,169,56
45,Male,Athletic,170,67
35,Female,Heavy,154,76
35,Male,Average,171,73
32,Male,Heavy,184,100
50,Male,Athletic,174,74
27,Male,Athletic,171,62
49,Female,Heavy,163,67
30,Female,Heavy,151,75
35,Female,Heavy,163,88
41,Female,Average,163,53
52,Male,Heavy,183,93
48,Male,Slim,178,58
29,Male,Athletic,174,65
60,Male,Slim,169,54
22,Male,Athletic,181,63
32,Male,Average,177,58
50,Male,Athletic,177,74
29,Male,Athletic,171,72
20,Female,Slim,162,51
24,Male,Average,161,56
56,Male,Average,172,65
43,Male,Heavy,173,83
32,Male,Heavy,183,94
26,Female,Heavy,166,91
49,Male,Heavy,177,87
30,Female,Average,160,55
22,Male,Average,173,63
48,Male,Slim,177,59
25,Female,Heavy,153,78
24,Male,Heavy,175,95
45,Male,Heavy,173,78
27,Female,Average,161,53
34,Male,Average,173,64
21,Male,Slim,180,61
31,Male,Slim,167,67
35,Male,Heavy,181,103
33,Female,Heavy,156,90
38,Female,Average,171,47
53,Female,Average,161,52
52,Male,Heavy,170,97
60,Male,Heavy,172,88
27,Female,Average,165,60
48,Male,Heavy,181,101
51,Female,Athletic,167,63
34,Female,Heavy,153,82
43,Male,Slim,172,59
51,Female,Athletic,161,60
36,Female,Slim,160,42
54,Male,Slim,158,46
57,Female,Athletic,166,57
50,Male,Slim,166,52
21,Female,Slim,164,52
42,Female,Average,159,47
34,Female,Slim,168,47
40,Female,Athletic,159,62
23,Male,Heavy,180,92
18,Male,Average,168,67
51,Male,Slim,168,63
26,Female,Athletic,170,68
46,Male,Average,169,65
35,Male,Heavy,177,91
41,Male,Average,172,65
24,Female,Average,162,52
49,Male,Slim,170,56
50,Female,Heavy,164,102
35,Female,Average,171,55
29,Male,Heavy,179,84
46,Male,Average,164,72
58,Female,Slim,162,53
37,Female,Heavy,161,97
24,Female,Heavy,165,73
40,Female,Heavy,157,96
40,Female,Heavy,162,83
42,Male,Athletic,168,74
31,Female,Heavy,156,63
26,Male,Slim,168,61
40,Female,Slim,157,45
56,Male,Slim,175,60
60,Male,Heavy,177,92
27,Female,Athletic,154,59
24,Male,Heavy,182,89
44,Female,Average,161,57
23,Male,Slim,172,69
23,Female,Athletic,168,51
42,Male,Slim,170,56
19,Male,Heavy,170,91
35,Female,Heavy,149,82
44,Male,Slim,180,57
55,Male,Athletic,174,73
22,Female,Average,165,54
47,Female,Slim,150,46
50,Female,Average,164,54
48,Female,Heavy,156,84
20,Female,Average,172,58
24,Male,Slim,180,70
18,Female,Athletic,156,61
57,Male,Slim,169,56
52,Female,Heavy,152,74
51,Female,Average,161,57
50,Male,Heavy,166,101
29,Male,Average,160,57
37,Male,Athletic,168,65
22,Male,Slim,172,51
56,Female,Average,156,55
56,Male,Heavy,169,89
58,Male,Heavy,182,70
53,Female,Heavy,169,69
29,Male,Average,172,61
51,Female,Heavy,161,70
26,Female,Slim,167,48
32,Male,Average,174,74
44,Male,Heavy,168,75
39,Male,Slim,169,52
25,Female,Average,157,61
22,Female,Slim,149,54
36,Male,Heavy,188,94
48,Female,Average,161,52
28,Male,Heavy,173,88
39,Female,Slim,165,57
55,Male,Average,183,72
38,Female,Athletic,160,69
27,Female,Average,163,49
33,Male,Average,166,82
23,Female,Heavy,162,86
43,Female,Heavy,168,91
25,Female,Athletic,166,66
26,Female,Slim,163,54
45,Male,Slim,169,61
53,Male,Heavy,186,82
49,Female,Athletic,169,57
47,Male,Athletic,185,77
43,Female,Slim,167,52
33,Female,Slim,165,52
53,Female,Average,160,57
22,Female,Average,158,53
25,Male,Average,169,67
29,Male,Average,163,62
25,Male,Slim,164,62
37,Female,Average,168,56
31,Female,Heavy,160,74
28,Male,Heavy,183,89
59,Male,Slim,181,51
42,Male,Average,170,55
18,Female,Heavy,160,75
42,Female,Heavy,152,85
50,Male,Average,169,67
58,Male,Slim,165,61
28,Male,Heavy,176,78
23,Female,Slim,157,55
41,Female,Athletic,162,59
41,Female,Slim,156,39
49,Male,Heavy,181,103
32,Male,Average,181,66
21,Male,Average,172,67
25,Male,Slim,167,53
55,Female,Athletic,167,70
53,Male,Heavy,170,97
59,Female,Slim,159,47
22,Female,Slim,169,44
56,Female,Athletic,172,63
22,Female,Heavy,153,95
35,Male,Slim,176,52
48,Female,Athletic,167,58
33,Male,Slim,174,62
55,Male,Slim,162,62
35,Male,Athletic,174,72
18,Male,Average,171,63
24,Female,Average,166,57
49,Male,Heavy,173,103
37,Male,Heavy,182,104
40,Female,Slim,160,42
45,Female,Average,161,49
40,Male,Slim,161,54
56,Female,Athletic,167,61
41,Male,Slim,175,57
57,Male,Slim,173,55
31,Female,Athletic,165,64
56,Male,Heavy,190,74
42,Female,Athletic,160,60
48,Female,Athletic,151,64
33,Female,Average,168,57
28,Female,Athletic,163,59
57,Female,Slim,163,44
44,Female,Average,162,61
46,Male,Heavy,173,81
27,Male,Athletic,183,70
25,Female,Athletic,157,65
43,Female,Athletic,169,54
20,Female,Average,162,48
20,Female,Slim,164,52
53,Male,Heavy,174,98
37,Female,Slim,161,45
53,Male,Heavy,177,103
22,Male,Athletic,173,77
23,Male,Average,168,63
42,Male,Average,177,76
30,Female,Heavy,167,85
45,Male,Slim,174,70
28,Female,Athletic,170,56
